Q948032	Hugh VIII of Lusignan	 Guy of Lusignan 
Q6197470	Jim Perry (television personality)	 List of Neighbours characters (2003) 
Q7082884	Ola Raknes	 Anne Raknes | Magli Elster | Tora Raknes  
Q5569200	Glenna Goodacre	 Harry Connick Jr. | Jill Goodacre  
Q383433	Larry MacPhail	 Bill MacPhail | Lee MacPhail  
Q2978907	Clementina Walkinshaw	 Charlotte Stuart Duchess of Albany 
Q8962149	Frances Ellen Work	 Cynthia Roche | Maurice Roche 4th Baron Fermoy  
Q5082215	Charles Rudolph Walgreen	 Charles Rudolph Walgreen Jr. 
Q1729384	K. Asif	 Akbar Asif 
Q6133340	James Edward Corea	 J.C.A. Corea 
Q5077250	Charles Edward Bandaranaike Corea	 Charles Edgar Corea | James Alfred Ernest Corea | Victor Corea  
Q3506733	Sy Kravitz	 Lenny Kravitz 
Q1030879	Kristoffer Throndsen	 Anna Throndsen | Enno Brandrøk  
Q7342703	Robert Campbell (1769–1846)	 John Campbell (Australian politician) | Robert Campbell (Australian politician)  
Q436295	Odette de Champdivers	 Marguerite bâtarde de France 
Q6850373	Mila del Sol	 Jeanne Young 
Q2564301	Surendranath Dasgupta	 Maitreyi Devi | Subhachari Dasgupta | Subhayu Dasgupta | Sugata Dasgupta | Sumitra Majumdar  
Q6187697	Jessie Harlan Lincoln	 Mary Lincoln Beckwith | Robert Todd Lincoln Beckwith  
Q7351320	Robert Young (Canadian politician)	 Frederick T. B. Young 
Q85642	John Cabot	 Sebastian Cabot (explorer) 
Q289364	Rachel Kempson	 Corin Redgrave | Lynn Redgrave | Vanessa Redgrave  
Q715642	Roy Kinnear	 Rory Kinnear 
Q684014	William H. Gates Sr.	 Bill Gates 
Q457520	Arpachshad	 Salah (biblical figure) 
Q1153004	Gordon MacRae	 Heather MacRae | Meredith MacRae  
Q450796	Robin Morgan	 Blake Morgan 
Q310493	Robert Wagner	 Katie Wagner 
Q191311	Lakshmi Mittal	 Aditya Mittal | Vanisha Mittal  
Q235289	Ann Sothern	 Tisha Sterling 
Q13560946	Helen J. Frye	 E. Max Frye 
Q459752	Hugo Black	 Hugo Black Jr. 
Q12982381	Kanakasooriya Cinkaiariyan	 Singai Pararasasegaram 
Q2470332	Ali bin Abdullah Al Thani	 Ahmad bin Ali Al Thani | Muhammed bin Ali Al Thani  
Q471332	Gebre Mesqel Lalibela	 Yetbarak 
Q597429	Radu I of Wallachia	 Dan I of Wallachia | Mircea I of Wallachia  
Q193047	Lucius Tarquinius Superbus	 Sextus Tarquinius 
Q39595	Ptolemy IV Philopator	 Ptolemy V Epiphanes 
Q40252	Cleopatra I Syra	 Cleopatra II of Egypt | Ptolemy VIII Physcon | Ptolemy VI Philometor  
Q6024442	Indictment and arrest of Augusto Pinochet	 Lucía Pinochet 
Q366209	Robert Stirling	 James Stirling (1835–1917) | Patrick Stirling  
Q11192023	Estevan Antonio Fuertes	 James Hillhouse Fuertes | Louis Agassiz Fuertes  
Q57249	Ferdinand Porsche	 Ferdinand Anton Ernst Porsche | Louise Piëch  
Q467755	Ruth Ellis	 Clare Andrea Neilson 
Q8010952	William Harrison Rice	 Anna Rice Cooke | William Hyde Rice  
Q7407703	Sam Johnson (Oregon politician)	 Betsy Johnson (Oregon politician) 
Q166932	Georg Prahl Harbitz	 Johannes Winding Harbitz 
Q2662835	Laurens Jan Brinkhorst	 Princess Laurentien of the Netherlands 
Q7252940	Pru Goward	 Kate Fischer 
Q125414	Pompey	 Gnaeus Pompeius | Pompeia (daughter of Pompey the Great) | Sextus Pompey  
Q5653779	Harald Gram	 Gregers Gram 
Q7791525	Thomas Killam	 Frank Killam 
Q799513	Nelson Taylor	 Nelson Taylor Jr. 
Q5144634	Coleridge and opium	 Derwent Coleridge | Hartley Coleridge | Sara Coleridge  
Q1268517	Dwijendralal Ray	 Dilipkumar Roy 
Q3506003	Suzanne Martel	 Éric Martel | Alain-Anadi Martel | Bernard Martel | Luc Martel | Paul Martel | Yves Martel  
Q444009	Peretz Hirschbein	 Omus Hirschbein 
Q6273845	Journal Kyaw Ma Ma Lay	 Moe Hein 
Q315188	Sergey Aksakov	 Ivan Aksakov | Konstantin Aksakov  
Q2447379	Olena Pchilka	 Lesya Ukrainka 
Q991	Fyodor Dostoyevsky	 Lyubov Dostoyevskaya 
Q515008	Robert Chambers (publisher born 1802)	 Robert Chambers (publisher born 1832) 
Q207356	William Saroyan	 Aram Saroyan | Lucy Saroyan  
Q8011799	William Hazlitt (Unitarian minister)	 John Hazlitt | William Hazlitt  
Q5077956	Charles Gaines	 Latham Gaines | Shelby Gaines  
Q3568747	William John Locke	 Adoption 
Q2919665	Pedro Juan Soto	 Carlos Soto Arriví 
Q448143	Mikhail Artsybashev	 Boris Artzybasheff 
Q5344453	Edward Michener	 Roland Michener 
Q4802164	Aruna Kumari Galla	 Jay Galla 
Q34413	Benazir Bhutto	 Bilawal Bhutto Zardari 
Q233648	Lady Bird Johnson	 Luci Baines Johnson | Lynda Bird Johnson Robb  
Q1379733	Presidency of Barack Obama	 Family of Barack Obama 
Q374960	John J. Gilligan	 Kathleen Sebelius 
Q460926	John Williams (Tennessee)	 Joseph Lanier Williams 
Q7327582	Richard MacDonnell (scholar)	 Arthur Robert MacDonnell | Richard Graves MacDonnell  
Q19673	Al Gore	 Karenna Gore Schiff 
Q517493	Jean-Charles Chapais	 Thomas Chapais 
Q219353	Rosalynn Carter	 Amy Carter | Jack Carter (politician)  
Q2700625	Etienne Saqr	 Karol Sakr | Pascale Sakr  
Q1235648	Martin D. Hardin	 John J. Hardin 
Q648557	John McKeithen	 W. Fox McKeithen 
Q878682	Robert M. La Follette Sr.	 Fola La Follette | Philip La Follette | Robert M. La Follette Jr.  
Q1442058	Francisco José Urrutia Olano	 Francisco José Urrutia Holguín 
Q956744	Jamal al-Atassi	 Suheir Atassi 
Q560482	Cathal Brugha	 Ruairí Brugha 
Q332508	John Bowring	 Edgar Alfred Bowring | J. C. Bowring | Lewin Bentham Bowring  
Q13133	Michelle Obama	 Family of Barack Obama 
Q134068	Nawaz Sharif	 Maryam Nawaz 
Q2064259	Roland Theodore Symonette	 Brent Symonette | Robert Symonette  
Q2347366	Benjamin Abalos	 Benjamin Abalos Jr. 
Q6783600	Mason Mathews	 Alexander Ferdinand Mathews | Henry M. Mathews  
Q5006501	C. H. Mohammed Koya	 M. K. Muneer 
Q3524993	Thomas Christie (Canadian politician)	 Thomas Christie Jr. 
Q928855	Joe Wilson (U.S. politician)	 Alan Wilson (South Carolina politician) 
Q270703	Danielle Mitterrand	 Gilbert Mitterrand | Jean-Christophe Mitterrand  
Q5949853	Hussein Refki Pasha	 Hafez Refky 
Q282678	Jean-Antoine Panet	 Philippe Panet 
Q705554	Ronglu	 Youlan (noble) 
Q6387812	Ken Hollis	 Arkansas | Fayetteville Arkansas | New Orleans | Paul Hollis  
Q467100	Pierre Gemayel	 Amine Gemayel | Bachir Gemayel  
Q701894	Virgil von Graben	 Lukas von Graben zum Stein | Rosina von Graben von Rain  
Q6129881	Takaoka Muneyasu	 Tahō-maru | Takaoka Muneyoshi | Toda Moroyasu  
Q90560	Andreas von Graben	 Virgil von Graben 
Q7533280	Sixty Rayburn	 Benny Rayburn 
Q6969542	Nathaniel Clarke Wallace	 Thomas George Wallace 
Q3568692	William Henry Draper	 Francis Collier Draper | William George Draper  
Q6272134	Jonas Jones	 David Ford Jones 
Q4804293	Asghar Khan	 Ali Asghar Khan (Pakistani politician) | Omar Asghar Khan  
Q487095	Liu Yongqing	 Hu Haifeng 
Q286469	Sergio Pininfarina	 Andrea Pininfarina | Paolo Pininfarina | Pininfarina  
Q6080948	Isidore Proulx	 Edmond Proulx 
Q238529	Suzanne Mubarak	 Alaa Mubarak | Gamal Mubarak  
Q14915630	Elmer Ernest Roper	 G. Lyall Roper 
Q565342	Anne Gorsuch Burford	 Neil Gorsuch 
Q7487425	Shamanuru Shivashankarappa	 Shamanur Mallikarjun 
Q637949	Alphonso Taft	 Charles Phelps Taft | Frances Louis "Fanny" Taft | Henry Waters Taft | Horace Dutton Taft | Peter Rawson Taft II | William Howard Taft  
Q3519558	Thane Campbell	 Alex Campbell (politician) 
Q313618	Otto Wille Kuusinen	 Hertta Kuusinen 
Q652211	Zheng Zhilong	 Koxinga 
Q4903400	Bibliography of Thomas Jefferson	 Martha Jefferson Randolph | Mary Jefferson Eppes  
Q36023	Calvin Coolidge	 Calvin Coolidge Jr. | John Coolidge  
Q53783	Enver Hoxha	 Enver Hoxha | Ilir Hoxha  
Q35236	Herbert Hoover	 Allan Hoover | Herbert Hoover Jr.  
Q179150	Sonny Bono	 Chaz Bono 
Q49216	Walter Mondale	 Eleanor Mondale | Ted Mondale  
Q11896	Zachary Taylor	 Mary Elizabeth Bliss | Octavia and Margaret Taylor | Richard Taylor (general) | Sarah Knox Taylor  
Q381690	John A. Costello	 Declan Costello 
Q128543	Jean Chrétien	 France Chrétien Desmarais | Michel Chrétien  
Q171166	Juan Antonio Samaranch	 Juan Antonio Samaranch Salisachs 
Q10665	Kim Jong-il	 Kim Jong-chul | Kim Jong-nam | Kim Jong-un | Kim Sul-song  
Q190628	Barbara Bush	 Dorothy Bush Koch | George W. Bush | Jeb Bush | Marvin P. Bush | Neil Bush  
Q163225	Sonia Gandhi	 Priyanka Vadra | Rahul Gandhi  
Q50599	Ted Stevens	 Ben Stevens 
Q213561	Ernst Reuter	 Edzard Reuter 
Q6687462	Louis J. Michot	 Michael J. Michot 
Q2573673	Rodolfo Biazon	 Ruffy Biazon 
Q7426954	Satyendra Narayan Sinha	 Nikhil Kumar 
Q7926996	Victoria Reggie Kennedy	 Edward M. Kennedy Jr. | Kara Kennedy | Patrick J. Kennedy  
Q5125309	Claire Shulman	 Ellen S. Baker 
Q746871	Joseph-Marie Godefroy de Tonnancour	 Léonard Godefroy de Tonnancour 
Q719092	George Smathers	 Bruce Smathers 
Q7561735	Sonia McMahon	 Julian McMahon 
Q368	Augusto Pinochet	 Lucía Pinochet 
Q8015689	William Mitchell (politician)	 Walter George Mitchell 
Q2960134	Charles Robert Sherman	 Charles Taylor Sherman | Hoyt Sherman | John Sherman | William Tecumseh Sherman  
Q3764420	Sultan Salahuddin Owaisi	 Akbaruddin Owaisi | Asaduddin Owaisi  
Q186111	Akbar Hashemi Rafsanjani	 Faezeh Hashemi | Mehdi Hashemi Rafsanjani | Yasser Hashemi Rafsanjani  
Q234287	Grace Coolidge	 Calvin Coolidge Jr. | John Coolidge  
Q655512	Stephen Lewis	 Avi Lewis 
Q735593	Conor Cruise O'Brien	 Kate Cruise O'Brien 
Q470875	Karunanidhi	 Kanimozhi | M. K. Alagiri | M. K. Muthu | M. K. Stalin  
Q360113	José P. Laurel	 Arsenio Laurel | José Laurel Jr. | Potenciana Laurel Yupangco | Salvador Laurel | Sotero Laurel  
Q1618	Charles Lindbergh	 Anne Lindbergh | Jon Lindbergh | Lindbergh kidnapping  
Q7287953	Ralph Perk	 Allen G. Perk | Kenneth Perk | Thomas Perk  
Q5044548	Carol Schmidt	 Alexander Schmidt (politician) 
Q5115678	Chuck Reed	 Kim Campbell (pilot) 
Q468291	Muriel Humphrey Brown	 Skip Humphrey 
Q2067775	Alberto Romulo	 Roman Romulo 
Q521769	Rose McConnell Long	 Russell B. Long 
Q509093	Tom Coburn	 Sarah Coburn 
Q20001661	Regina Mills	 Henry Mills 
Q7685090	Tara Knowles	 List of Sons of Anarchy characters 
Q20001168	Mr. Gold	 List of Once Upon a Time characters 
Q2408842	Peter Bishop	 The Bullet That Saved the World 
Q6771734	Marlene Griggs-Knope	 Leslie Knope 
Q3494709	Carey Martin	 Cody Martin | Zack Martin  
Q321663	Archie Bunker	 Gloria Stivic 
Q1647226	Piper Halliwell	 Chris Halliwell | Wyatt Halliwell  
Q1997848	Princess Ozma	 Jack Pumpkinhead 
Q747424	Ross Geller	 List of Friends characters | Ross Geller  
Q853073	Lois Griffin	 Chris Griffin | Meg Griffin | Stewie Griffin  
Q2636135	Al Bundy	 List of Married... with Children characters 
Q3127876	Harry Morgan (Dexter)	 Debra Morgan | Dexter Morgan  
Q2584003	Gordon Gekko	 Carey Mulligan | Sean Stone  
Q7030273	Nicolette Grant	 Ben Henrickson 
Q4858972	Barbara Henrickson	 Ben Henrickson | Margene Heffman | Nicolette Grant | Sarah Henrickson  
Q942938	Dexter Morgan	 Rita Bennett 
Q4965883	Brick Bardo	 Daughter | Son  
Q6828705	Michael Bluth	 List of Arrested Development characters 
Q7322469	Ric Griffin	 Characters of Holby City 
Q7361986	Roman Grant	 Alby Grant | Nicolette Grant  
Q3324195	José Luis Torrente	 Torrente Junior 
Q14954752	Mark Williams (Holby City)	 Chrissie Williams 
Q3850437	Mary Elizabeth Bartowski	 Chuck Bartowski | Ellie Woodcomb  
Q2501268	Kitty Forman	 Eric Forman | That '70s Show  
Q16926805	Trevor LeBlanc	 Roxy LeBlanc 
Q3805571	Jack Donaghy	 List of 30 Rock characters 
Q4111049	Victoria Grayson	 Revenge (TV series) 
Q613901	Arthur Dent	 List of minor The Hitchhiker's Guide to the Galaxy characters 
Q1362487	Robby Stewart	 List of Hannah Montana main characters | Miley Stewart  
Q941961	Derek Shepherd	 List of Grey's Anatomy characters | Meredith Grey  
Q727921	Sean McNamara (Nip/Tuck)	 Annie McNamara | Liz Cruz | Matt McNamara  
Q614240	Wilma Flintstone	 Pebbles Flintstone 
Q614762	Barney Rubble	 Bamm-Bamm Rubble 
Q2264282	Roland Deschain	 Mordred Deschain 
Q16204902	Lilith Sternin	 Frasier Crane | Minor characters on Frasier  
Q372918	Henry H. Crapo	 William W. Crapo 
Q237918	Ann Richards	 Cecile Richards 
Q885661	William Greene (governor)	 Ray Greene (politician) 
Q6272552	Jonathan Belcher	 Andrew Belcher | Jonathan Belcher (jurist)  
Q885200	Paul Dillingham	 William P. Dillingham 
Q44819	Suharto	 Siti Hardiyanti Rukmana | Tommy Suharto  
Q189435	Vladimir Voronin	 Oleg Voronin 
Q3525249	Thomas Jefferson and slavery	 Eston Hemings | Harriet Hemings | Madison Hemings | Martha Jefferson Randolph | Mary Jefferson Eppes  
Q463697	Li Zhaoxing	 Li Hehe 
Q347679	Mircea Snegur	 Natalia Gherman 
Q310588	Dennis Kucinich	 Jackie Kucinich 
Q1646391	Josiah Quincy III	 Abigail Phillips Quincy | Edmund Quincy (1808–1877) | Josiah Quincy Jr.  
Q1403434	Felix Edward Hébert	 John Malcolm Duhé Jr. 
Q2159000	Robert Todd Lytle	 William Haines Lytle 
Q6299141	Juan Cancel Ríos	 Juan Cancel Alegría 
Q1328873	Eli Thayer	 John A. Thayer 
Q2542900	William Campbell Preston Breckinridge	 Desha Breckinridge | Sophonisba Breckinridge  
Q1070677	Chester C. Bolton	 Oliver P. Bolton 
Q527493	Duncan Hunter	 Duncan D. Hunter 
Q16170335	Jennifer Dunn	 Reagan Dunn 
Q1386420	Joseph P. Kennedy II	 Joseph P. Kennedy III | Matthew Rauch Kennedy  
Q343830	Denver S. Dickerson	 Denver Dickerson 
Q2887676	Hernando de Aragón	 Pedro de Aragón Lord of Ballobar 
Q7609143	Stephen Elliott (bishop)	 Sarah Barnwell Elliott 
Q313424	Ian Smith	 Alec Smith 
Q128604	Lester B. Pearson	 Geoffrey Pearson 
Q354687	Inukai Tsuyoshi	 Takeru Inukai 
Q5074982	Charles Adermann	 Evan Adermann 
Q3300901	Maurice Hartt	 Stanley Hartt 
Q7381203	Russ Owen	 List of Hollyoaks characters (2008) 
Q6735214	Maia Jeffries	 List of Shortland Street characters (2007) 
Q7332049	Ricky Butcher	 Liam Butcher 
Q6791923	Matty Nolan	 Barry Grant 
Q16852122	Victor Kahu	 List of Shortland Street characters 
Q5120478	Cindy Beale	 Peter Beale | Steven Beale  
Q6069212	Irene Raymond	 Tony Hills 
Q6306637	Julia Parsons	 List of Doctors characters (2000) 
Q2635312	Ridge Forrester	 Forrester family | Thomas Forrester  
Q4769448	Annie Walker	 List of Coronation Street characters (1961) 
Q5761447	Hilda Ogden	 List of Coronation Street characters (1964) 
Q5241048	David Wicks	 Joe Wicks 
Q4897518	Beth Hunter	 Robbie Hunter (Home and Away) | Scott Hunter (Home and Away)  
Q5438979	Faye Lamb	 Ryan Lamb (Emmerdale) 
Q2128704	Jack Abbott (The Young and the Restless)	 Kyle Jenkins | The Young and the Restless characters (1990s)  
Q6795158	Max Ramsay	 Shane Ramsay 
Q2249542	Ronnie Mitchell	 List of EastEnders characters (2010) 
Q6318361	Justine Jones	 Hunter McKay 
Q4960816	Brendan Brady	 List of Hollyoaks characters (2011) 
Q5125280	Claire Peacock	 List of Coronation Street characters (2006) 
Q5017579	Cain Dingle	 List of Emmerdale characters (2011) 
Q6962735	Nancy Hayton	 List of Hollyoaks characters (2012) 
Q7340215	Rob Hollins	 Jack Hollins 
Q7088093	Olivia Richards	 List of Sunset Beach characters | Sean Richards  
Q4763225	Angie Rebecchi	 Stonefish Rebecchi | Toadfish Rebecchi  
Q899011	Ian Beale	 List of EastEnders characters (2003) | Peter Beale  
Q7292820	Rangi Heremaia	 List of Shortland Street characters 
Q5893578	Honey Mitchell	 List of EastEnders characters (2007) 
Q7776825	The Young and the Restless characters (2010)	 Cane Ashby | List of The Young and the Restless characters  
Q7407415	Sam Dingle	 List of Emmerdale characters (2006) 
Q4932838	Bob Hope (Emmerdale)	 Jamie Hope | List of Emmerdale characters (2001) | List of Emmerdale characters (2007)  
Q6539530	Liam Connor	 List of Coronation Street characters (2008) | List of Coronation Street characters (2009)  
Q6161391	Jase Dyer	 Jay Brown 
Q7693297	Ted Hills	 Tony Hills 
Q7321352	Rhona Goskirk	 List of Emmerdale characters (2011) 
Q5349374	Eileen Grimshaw	 Jason Grimshaw | Todd Grimshaw  
Q5127075	Clarissa von Anstetten	 Jan Brandner 
Q6066871	Patrick Trueman	 Anthony Trueman 
Q6836976	Michelle Connor	 List of Coronation Street characters (2007) 
Q5986947	Ida Barlow	 Ken Barlow | List of Coronation Street characters (1960)  
Q5087029	Chas Dingle	 Aaron Livesy 
Q7705167	Terry Woods (Emmerdale)	 List of Emmerdale characters (2003) 
Q172724	Bernie Ecclestone	 Petra Ecclestone | Tamara Ecclestone  
Q6688643	Louise Botting	 Anna Botting 
Q7351250	Robert Woof (scholar)	 Emily Woof 
Q4807937	Henry Beveridge	 William Beveridge 
Q2851506	Annette Crosbie	 Selina Griffiths 
Q6937947	Murder of Laci Peterson	 Perinatal mortality 
Q318417	Philip I of Macedon	 Aeropus I of Macedon 
Q6702378	Luke Taft	 Moses Taft 
Q6150075	Jan Tomasz Zamoyski	 Marcin Zamoyski 
Q7290580	Ramón de la Fuente Muñiz	 Juan Ramón de la Fuente 
Q6442110	Kuhimana	 Kamaloohua 
Q5649971	Hans Eleonardus Møller Sr.	 Hans Eleonardus Møller 
Q5234353	David Green (entrepreneur)	 Mart Green | Stephen Green  
Q7359022	Roger Townshend (died 1551)	 Robert Townshend (judge) | Roger Townshend (judge)  
Q5935264	Huitzilxotzin	 Tlatolqaca 
Q6172302	Jeannette Piccard	 Don Piccard 
Q5305942	Drauzin Angelle	 Bob Angelle | Paul Hardy  
Q389165	Ašmu-nikal	 Ašmi-Šarruma | Tudhaliya II  
Q709881	Shao Hua	 Mao Xinyu 
Q6251318	John Ormsby (Pittsburgh)	 Oliver Ormsby 
Q7289393	Ramesh Deo	 Abhinay Deo | Ajinkya Dev  
Q1396109	Govan Mbeki	 Moeletsi Mbeki | Thabo Mbeki  
Q10986588	Tezcatlan Miyahuatzin	 Huitzilihuitl 
Q16237773	Harry E. Johnson	 Jennifer Harry Jr. and Nicholas 
Q5290920	Dominick Elwes	 Cary Elwes | Cassian Elwes | Damian Elwes  
Q6531158	Leslie Stemmons	 John M. Stemmons 
Q327831	Will Knightley	 Keira Knightley 
Q5079870	Charles Koppelman	 Brian Koppelman | Jennifer Hutt | Stacy Koppelman Fritz  
Q5298439	Dorothy Graffe Van Doren	 Charles Van Doren 
Q383036	Coenus of Macedon	 Tyrimmas of Macedon 
Q4798246	Arthur Chesney	 Ann Dummett 
Q6266287	Johnny Ball	 Zoë Ball 
Q78643	Angela Hitler	 Geli Raubal | Leo Rudolf Raubal Jr.  
Q4214623	Fernando Chagas Carvalho Neto	 Martin Andrade Weber Chagas Carvalho 
Q5337231	Edgar F. Luckenbach	 Andrea Luckenbach | Edgar F. Luckenbach Jr. | Lewis Luckenbach  
Q792887	Aydın Doğan	 Arzuhan Yalçındağ | Begümhan Doğan Faralyalı | Hanzade Doğan Boyner | Vuslat Doğan Sabancı  
Q7289697	Ramkumar Bohra	 Mahendra Bohra | Suresh Bohra | Sushil Bohra  
Q4063426	Walter C. Alvarez	 Luis Walter Alvarez 
Q6710285	Lyssa Chapman	 Abbie Mae Chapman 
Q5733407	Herbert A. Allen Sr.	 Herbert Allen Jr. 
Q7493096	Sheila MacRae	 Heather MacRae | Meredith MacRae  
Q7701890	Terence Donovan (actor)	 Jason Donovan 
Q6128521	James Alexander Cowan	 Lois Ann Fairley 
Q4117233	Nemir Kirdar	 Rena Kirdar Sindi 
Q4424967	Alexander Smolensky	 Nikolay Smolensky 
Q4772540	Anthony Forwood	 Gareth Forwood 
Q65108	Ernst Nolte	 Georg Nolte 
Q1971562	Andrei Abrikosov	 Grigori Abrikosov 
Q969083	Mikheil Chiaureli	 Sofiko Chiaureli 
Q4865862	Baruch Leib Rosowsky	 Hazzan | Solomon Rosowsky  
Q5506733	Frédérique Petrides	 The Bridge – Stage of the Arts 
Q123330	Léopold Szondi	 Péter Szondi 
Q5537606	George Cabot Lodge	 Henry Cabot Lodge Jr. | John Davis Lodge  
Q7383024	Ruth Hale Oliver	 Susan Oliver 
Q6222704	John Bowman (broadcaster)	 Abie Philbin Bowman | Jonathan Philbin Bowman  
Q844433	Kenan	 Mahalalel 
Q2757690	Iain Douglas-Hamilton	 Saba Douglas-Hamilton 
Q4768432	Anne Hearst	 Amanda Hearst 
Q2578399	Forrest Mars Sr.	 Forrest Mars Jr. | Jacqueline Mars | John Franklyn Mars  
Q6805301	Medford Bryan Evans	 M. Stanton Evans 
Q6153129	Janet Abu-Lughod	 Lila Abu-Lughod 
Q2490300	Efren Reyes Sr.	 Efren Reyes Jr. 
Q1395520	Richard DeVos	 Dick DeVos 
Q3522726	Shiv Nadar	 Roshni Nadar 
Q6690404	Love Brewster	 William Brewster (Mayflower passenger) 
Q5313881	Dumitru Remenco	 Gheorghe Remenco 
Q1579240	Salwa Al Katrib	 Aline Lahoud 
Q4963108	Epainette Mbeki	 Moeletsi Mbeki | Thabo Mbeki  
Q381574	Akram Ojjeh	 Karim Ojjeh | Mansour Ojjeh  
Q1016268	Burhan Asaf Belge	 Murat Belge 
Q5538687	George Durie	 John Dury 
Q16068019	Julia Warhola	 Andy Warhol | John Warhola  
Q6263553	John Wesley Hanes I	 James Gordon Hanes | John Wesley Hanes II | Richard Thurmond Chatham | Robert March Hanes  
Q1361260	John Paul Getty III	 Balthazar Getty 
Q703588	Wolfgang Reitherman	 Bruce Reitherman 
Q6282827	Joseph E. Seagram	 Edward Frowde Seagram 
Q3562535	Vojislav Vojinović	 Dobrivoj Vojislavljević | Stefan Vojislavljević  
Q837590	Prince Takechi	 Prince Nagaya | Prince Suzuka  
Q5361779	Elisha K. Root	 Darius Root 
Q4772449	Anthony Eisley	 David Glen Eisley | India Eisley  
Q1281472	Margaretta Scott	 Hugh Wooldridge | Susan Wooldridge  
Q4918387	Bisoye Tejuoso	 Oba (ruler) 
Q560137	Dudu of Akkad	 Shu-turul 
Q7147576	Patrick S. Casserly	 Eugene Casserly 
Q3199794	Christina Fulton	 Nicolas Cage 
Q4801711	Arturo Castro	 Benito Castro 
Q379891	Enmebaragesi	 Aga of Kish 
Q7562857	Sophia Campbell	 Robert Campbell (Australian politician) 
Q15967708	Godfrey Haggard	 Stephen Haggard 
Q1284580	Abel Meeropol	 Michael Meeropol | Robert Meeropol  
Q6293937	José S. Alegría	 Ricardo Alegría 
Q6501468	Laurice Guillen	 Ina Feleo 
Q16018430	Frank Fertitta Jr.	 Frank Fertitta III | Lorenzo Fertitta  
Q7365115	Ronald Meyer	 Jennifer Meyer 
Q4813	Lady Ann Cunningham	 Earl of Crawford | Earl of Eglinton | James Hamilton 1st Duke of Hamilton | Marquess of Queensberry | William Hamilton 2nd Duke of Hamilton  
Q942278	Marisol (actress)	 María Esteve 
Q4768262	Anne Deveson	 Georgia Blain 
Q447879	Arlene Dahl	 Lorenzo Lamas 
Q6525501	Leonard Lewisohn (philanthropist)	 Alice Lewisohn | Irene Lewisohn | Jesse Lewisohn  
Q319201	Malcolm Glazer	 Avram Glazer | Bryan Glazer | Joel Glazer  
Q120191	Giuseppe Bernardazzi	 Alexander Bernardazzi 
Q16852182	Khufukhaf II	 Prince 
Q2468583	Virginia Fox	 Richard D. Zanuck 
Q7297846	Ray Miller (journalist)	 United States federal judge 
Q5593302	Graham T. Perry	 Shauneille Perry 
Q313912	Amyntas I of Macedon	 Alexander I of Macedon 
Q156290	Methuselah	 Lamech (father of Noah) 
Q7273946	R. Rajagopala Tondaiman	 R. Prithviraj Tondaiman 
Q3018248	David Lander	 Natalie Lander 
Q51490	George Stevens	 George Stevens Jr. 
Q706993	Conrad Hall	 Conrad W. Hall 
Q7792237	Thomas Maule of Panmure	 Thomas Maule 
Q2792476	Lenka Peterson	 Glynnis O'Connor 
Q2004418	Robert Earl Jones	 James Earl Jones 
Q6074247	Irvin Feld	 Karen Irma Feld | Kenneth Jeffrey Feld  
Q1058602	Chad McQueen	 Steven R. McQueen 
Q6113925	Jack Matheson	 Jim Matheson (journalist) 
Q2684064	Salvador Abascal	 Carlos María Abascal Carranza 
Q6964660	Naomi Kusumi	 Aiko Kusumi 
Q7144900	Pati Behrs	 Sean Catherine Derek 
Q1617040	Heywood Broun	 Heywood Hale Broun 
Q26741844	Upendra	 Aishwarya (film) 
Q1307871	Yarramundi	 Colbee | Maria Lock  
Q4764149	Angus L. Bonnycastle	 Richard H. G. Bonnycastle 
Q6242841	John Kennedy (Irish celebrity)	 Lucy Kennedy 
Q7906219	V. S. Kumar Anandan	 Rajan Anandan 
Q7638819	Sunanda K. Datta-Ray	 Deep K. Datta-Ray 
Q84018	Zheng Jing	 Zheng Keshuang 
Q2352199	Anna Wing	 Mark Wing-Davey 
Q2221868	Andrew Parker Bowles	 Laura Lopes | Tom Parker Bowles  
Q2363899	James Reston	 James Reston Jr. 
Q5238243	David Oreck	 Bruce J. Oreck 
Q10293997	Harry Blackstone Sr.	 Harry Blackstone Jr. 
Q13580364	Ioan Maniu	 Iuliu Maniu 
Q4530740	Anna Elbakyan	 Edgar Elbakyan Jr. | Lili Elbakyan  
Q7025208	Nicholas Ciotti	 Stepfamily 
Q4910306	Bill Myrick	 Bellinda Myrick 
Q7787968	Thomas Browne (died 1597)	 Matthew Browne | Richard Browne (died ?1614)  
Q1230980	Marietta de Patras	 James II of Cyprus 
Q1710580	Juan March Ordinas	 Bartolome March | Juan March Servera  
Q729118	Alcetas I of Epirus	 Monarch 
Q5890020	Homer Edwin Young	 Edwin Barry Young 
Q449130	Angharad Rees	 Traffic collision 
Q7816281	Tom Hurry Riches	 C. T. Hurry Riches 
Q5238032	David Nightingale Hicks	 Ashley Hicks | Edwina Brudenell | India Hicks  
Q5479968	Francis Alexander Shields	 Brooke Shields 
Q2918999	Solange Gemayel	 Nadim Gemayel 
Q5571392	Gloria Hunniford	 Caron Keating 
Q4943414	Eleanor Coppola	 Gian-Carlo Coppola | Roman Coppola | Sofia Coppola  
Q742861	Jama kaNdaba	 Senzangakhona kaJama 
Q2245635	Brit Hume	 Virginia 
Q7499349	Shivaraj Patil	 Sharan Patil 
Q7179220	Petrus Peckius the Elder	 Petrus Peckius the Younger 
